[2026-02-12 14:28:50] [INFO    ] discord.client: logging in using static token
[2026-02-12 16:02:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'test?', 'primary_guild': None, 'mfa_enabled': False, 'id': '1440635833840439366', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '2603', 'clan': None, 'bot': True, 'avatar': None}, 'session_type': 'normal', 'session_id': '392778ac0fc0fbda42aec070db19b5de', 'resume_gateway_url': 'wss://gateway-us-east1-c.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1440473314987610134'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['london', 'rotterdam', 'brussels', 'paris', 'frankfurt'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1440635833840439366', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-c-vs85",{"micros":131702,"calls":["id_created",{"micros":421,"calls":[]},"session_lookup_time",{"micros":285,"calls":[]},"session_lookup_finished",{"micros":11,"calls":[]},"discord-sessions-prd-2-65",{"micros":130706,"calls":["start_session",{"micros":103333,"calls":["discord-api-rpc-cbb54666-xs27k",{"micros":61689,"calls":["get_user",{"micros":16348},"get_guilds",{"micros":4183},"send_scheduled_deletion_message",{"micros":19},"guild_join_requests",{"micros":554},"authorized_ip_coro",{"micros":8},"pending_payments",{"micros":1097},"apex_experiments",{"micros":33707},"sessions_experiments",{"micros":5},"user_activities",{"micros":2},"played_application_ids",{"micros":2},"linked_users",{"micros":2},"ad_personalization_toggles_disabled",{"micros":2},"regional_feature_config",{"micros":2}]}]},"starting_guild_connect",{"micros":32,"calls":[]},"presence_started",{"micros":4758,"calls":[]},"guilds_started",{"micros":65,"calls":[]},"lobbies_started",{"micros":2,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":22485,"calls":[]},"connect_finished",{"micros":22500,"calls":[]},"build_ready",{"micros":13,"calls":[]},"clean_ready",{"micros":1,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":1,"calls":[]}]}]}]']}}
[2026-02-12 16:02:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 16:02:23] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 392778ac0fc0fbda42aec070db19b5de).
[2026-02-12 16:02:23] [DEBUG   ] discord.client: Dispatching event connect
[2026-02-12 16:02:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'home_header': None, 'unavailable': False, 'premium_tier': 0, 'banner': None, 'large': False, 'nsfw_level': 0, 'latest_onboarding_question_id': None, 'icon': None, 'moderator_reporting': None, 'profile': None, 'member_count': 2, 'features': [], 'application_id': None, 'system_channel_id': '1440473315608363060', 'activity_instances': [], 'id': '1440473314987610134', 'members': [{'user': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '2603', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'emojis': [], 'channels': [{'version': 1763506001149, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text channels', 'id': '1440473315608363058', 'flags': 0}, {'version': 1763506001153, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice channels', 'id': '1440473315608363059', 'flags': 0}, {'version': 1763506001160, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1440473315608363058', 'name': 'general', 'last_message_id': '1471515262930129103', 'id': '1440473315608363060', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1763506001168, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1440473315608363059', 'name': 'General', 'last_message_id': None, 'id': '1440473315608363061', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'name': "eyesbot's server", 'stage_instances': [], 'splash': None, 'inventory_settings': None, 'threads': [], 'lazy': True, 'mfa_level': 0, 'hub_type': None, 'nsfw': False, 'description': None, 'guild_scheduled_events': [], 'premium_progress_bar_enabled': False, 'system_channel_flags': 0, 'max_members': 25000000, 'verification_level': 0, 'owner_id': '1288620605905834026', 'max_stage_video_channel_users': 50, 'application_command_counts': {}, 'roles': [{'version': 1763506001136, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1440473314987610134', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1763545070554, 'unicode_emoji': None, 'tags': {'bot_id': '1440635833840439366'}, 'position': 1, 'permissions': '395137379392', 'name': 'test?', 'mentionable': False, 'managed': True, 'id': '1440637184242749464', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'premium_subscription_count': 0, 'incidents_data': None, 'preferred_locale': 'en-US', 'embedded_activities': [], 'premium_progress_bar_enabled_user_updated_at': None, 'presences': [], 'owner_configured_content_level': 0, 'default_message_notifications': 0, 'afk_channel_id': None, 'rules_channel_id': None, 'public_updates_channel_id': None, 'discovery_splash': None, 'soundboard_sounds': [], 'explicit_content_filter': 0, 'region': 'deprecated', 'voice_states': [], 'premium_features': None, 'afk_timeout': 300, 'version': 1763506001172, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'vanity_url_code': None, 'max_video_channel_users': 25, 'stickers': [], 'safety_alerts_channel_id': None}}
[2026-02-12 16:02:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 16:02:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '0d6abc3084b605d52451a70dcb56717e', 'members': [{'user': {'username': 'eyesbot', 'public_flags': 0, 'primary_guild': None, 'id': '1288620605905834026', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6726c8c8cf5ca85d7974a47ae105b9fb'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-18T22:46:41.081000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '2603', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1440473314987610134', 'chunk_index': 0, 'chunk_count': 1}}
[2026-02-12 16:02:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 16:02:24] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1440473314987610134.
[2026-02-12 16:02:25] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-02-12 16:02:25] [DEBUG   ] discord.client: Dispatching event ready
[2026-02-12 16:02:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-02-12 16:03:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
